id,timestamp,tank1,tank2,tank3,raw_line,run_name
217,2026-07-08 20:28:43,820.0,95.0,823.0,"820,95,823",combined_run_001
218,2026-07-08 20:28:44,820.0,91.0,823.0,"820,91,823",combined_run_001
219,2026-07-08 20:28:44,821.0,95.0,823.0,"821,95,823",combined_run_001
220,2026-07-08 20:28:45,820.0,,823.0,"820,Error,823",combined_run_001
221,2026-07-08 20:28:46,821.0,91.0,823.0,"821,91,823",combined_run_001
222,2026-07-08 20:28:47,821.0,91.0,823.0,"821,91,823",combined_run_001
223,2026-07-08 20:28:48,821.0,91.0,823.0,"821,91,823",combined_run_001
224,2026-07-08 20:28:48,820.0,91.0,823.0,"820,91,823",combined_run_001
225,2026-07-08 20:28:49,821.0,,823.0,"821,Error,823",combined_run_001
226,2026-07-08 20:28:50,820.0,91.0,823.0,"820,91,823",combined_run_001
227,2026-07-08 20:28:51,821.0,91.0,823.0,"821,91,823",combined_run_001
228,2026-07-08 20:28:52,821.0,95.0,823.0,"821,95,823",combined_run_001
229,2026-07-08 20:28:52,821.0,91.0,823.0,"821,91,823",combined_run_001
230,2026-07-08 20:28:53,821.0,,823.0,"821,Error,823",combined_run_001
231,2026-07-08 20:28:54,821.0,91.0,823.0,"821,91,823",combined_run_001
232,2026-07-08 20:28:55,,95.0,823.0,"Error,95,823",combined_run_001
233,2026-07-08 20:28:56,821.0,95.0,823.0,"821,95,823",combined_run_001
234,2026-07-08 20:28:56,821.0,91.0,823.0,"821,91,823",combined_run_001
235,2026-07-08 20:28:57,821.0,91.0,823.0,"821,91,823",combined_run_001
236,2026-07-08 20:28:58,821.0,91.0,823.0,"821,91,823",combined_run_001
237,2026-07-08 20:28:59,,95.0,823.0,"Error,95,823",combined_run_001
238,2026-07-08 20:29:00,821.0,91.0,823.0,"821,91,823",combined_run_001
239,2026-07-08 20:29:00,821.0,95.0,823.0,"821,95,823",combined_run_001
240,2026-07-08 20:29:01,821.0,91.0,823.0,"821,91,823",combined_run_001
241,2026-07-08 20:29:02,821.0,91.0,823.0,"821,91,823",combined_run_001
242,2026-07-08 20:29:03,821.0,95.0,823.0,"821,95,823",combined_run_001
243,2026-07-08 20:29:04,821.0,91.0,823.0,"821,91,823",combined_run_001
244,2026-07-08 20:29:04,821.0,95.0,823.0,"821,95,823",combined_run_001
245,2026-07-08 20:29:05,821.0,,823.0,"821,Error,823",combined_run_001
246,2026-07-08 20:29:06,821.0,95.0,823.0,"821,95,823",combined_run_001
247,2026-07-08 20:29:07,820.0,91.0,823.0,"820,91,823",combined_run_001
248,2026-07-08 20:29:08,821.0,91.0,823.0,"821,91,823",combined_run_001
249,2026-07-08 20:29:08,821.0,95.0,823.0,"821,95,823",combined_run_001
250,2026-07-08 20:29:09,821.0,,823.0,"821,Error,823",combined_run_001
251,2026-07-08 20:29:10,821.0,91.0,823.0,"821,91,823",combined_run_001
252,2026-07-08 20:29:11,821.0,91.0,823.0,"821,91,823",combined_run_001
253,2026-07-08 20:29:12,821.0,91.0,823.0,"821,91,823",combined_run_001
254,2026-07-08 20:29:12,821.0,91.0,823.0,"821,91,823",combined_run_001
255,2026-07-08 20:29:13,821.0,91.0,823.0,"821,91,823",combined_run_001
256,2026-07-08 20:29:14,821.0,91.0,823.0,"821,91,823",combined_run_001
257,2026-07-08 20:29:15,821.0,91.0,823.0,"821,91,823",combined_run_001
258,2026-07-08 20:29:16,821.0,91.0,,"821,91,Error",combined_run_001
259,2026-07-08 20:29:16,821.0,91.0,823.0,"821,91,823",combined_run_001
260,2026-07-08 20:29:17,820.0,91.0,823.0,"820,91,823",combined_run_001
261,2026-07-08 20:29:18,821.0,91.0,823.0,"821,91,823",combined_run_001
262,2026-07-08 20:29:19,821.0,91.0,823.0,"821,91,823",combined_run_001
263,2026-07-08 20:29:20,820.0,91.0,823.0,"820,91,823",combined_run_001
264,2026-07-08 20:29:20,821.0,91.0,823.0,"821,91,823",combined_run_001
265,2026-07-08 20:29:21,821.0,91.0,823.0,"821,91,823",combined_run_001
266,2026-07-08 20:29:22,820.0,91.0,823.0,"820,91,823",combined_run_001
267,2026-07-08 20:29:23,821.0,95.0,823.0,"821,95,823",combined_run_001
268,2026-07-08 20:29:24,820.0,91.0,823.0,"820,91,823",combined_run_001
269,2026-07-08 20:29:24,821.0,91.0,823.0,"821,91,823",combined_run_001
270,2026-07-08 20:29:25,821.0,91.0,823.0,"821,91,823",combined_run_001
271,2026-07-08 20:29:26,821.0,91.0,823.0,"821,91,823",combined_run_001
272,2026-07-08 20:29:27,821.0,91.0,823.0,"821,91,823",combined_run_001
273,2026-07-08 20:29:28,821.0,91.0,,"821,91,Error",combined_run_001
274,2026-07-08 20:29:28,821.0,91.0,823.0,"821,91,823",combined_run_001
275,2026-07-08 20:29:29,820.0,95.0,823.0,"820,95,823",combined_run_001
276,2026-07-08 20:29:30,821.0,91.0,823.0,"821,91,823",combined_run_001
277,2026-07-08 20:29:31,820.0,91.0,823.0,"820,91,823",combined_run_001
278,2026-07-08 20:29:32,820.0,91.0,,"820,91,Error",combined_run_001
279,2026-07-08 20:29:32,820.0,91.0,823.0,"820,91,823",combined_run_001
280,2026-07-08 20:29:33,,91.0,823.0,"Error,91,823",combined_run_001
281,2026-07-08 20:29:34,820.0,91.0,823.0,"820,91,823",combined_run_001
282,2026-07-08 20:29:35,821.0,95.0,823.0,"821,95,823",combined_run_001
283,2026-07-08 20:29:36,820.0,95.0,,"820,95,Error",combined_run_001
284,2026-07-08 20:29:36,820.0,91.0,823.0,"820,91,823",combined_run_001
285,2026-07-08 20:29:37,820.0,95.0,823.0,"820,95,823",combined_run_001
286,2026-07-08 20:29:38,821.0,91.0,823.0,"821,91,823",combined_run_001
287,2026-07-08 20:29:39,821.0,91.0,823.0,"821,91,823",combined_run_001
288,2026-07-08 20:29:40,820.0,91.0,,"820,91,Error",combined_run_001
289,2026-07-08 20:29:40,820.0,91.0,823.0,"820,91,823",combined_run_001
290,2026-07-08 20:29:41,742.0,91.0,823.0,"742,91,823",combined_run_001
291,2026-07-08 20:29:42,821.0,91.0,823.0,"821,91,823",combined_run_001
292,2026-07-08 20:29:43,820.0,91.0,823.0,"820,91,823",combined_run_001
293,2026-07-08 20:29:44,743.0,91.0,823.0,"743,91,823",combined_run_001
294,2026-07-08 20:29:44,820.0,91.0,823.0,"820,91,823",combined_run_001
295,2026-07-08 20:29:45,820.0,91.0,823.0,"820,91,823",combined_run_001
296,2026-07-08 20:29:46,742.0,91.0,823.0,"742,91,823",combined_run_001
297,2026-07-08 20:29:47,738.0,91.0,823.0,"738,91,823",combined_run_001
298,2026-07-08 20:29:48,820.0,91.0,823.0,"820,91,823",combined_run_001
299,2026-07-08 20:29:48,742.0,91.0,823.0,"742,91,823",combined_run_001
300,2026-07-08 20:29:49,738.0,91.0,823.0,"738,91,823",combined_run_001
301,2026-07-08 20:29:50,820.0,91.0,823.0,"820,91,823",combined_run_001
